Manufacturer,Model,Sum,EV/Hybrid available,Car type,Price,Country,advertisement list API,link to list page of Encar.com
Ssangyong,New KORANDO C,463,X,SUV/RV,1539,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.코란도._.Model.뉴코란도 C.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.코란도._.Model.뉴코란도 C.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Ssangyong,Rexton W,640,X,SUV/RV,1964,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.렉스턴._.Model.렉스턴 W.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.렉스턴._.Model.렉스턴 W.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Ssangyong,Super Rexton,417,X,SUV/RV,1229,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.렉스턴._.Model.슈퍼 렉스턴.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.렉스턴._.Model.슈퍼 렉스턴.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Ssangyong,Tivoli,501,X,SUV/RV,1604,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.티볼리._.Model.티볼리.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.쌍용._.(C.ModelGroup.티볼리._.Model.티볼리.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Toyota,New Camry,557,O,MIDDLE,1828,Japan,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.도요타._.(C.ModelGroup.캠리._.Model.뉴 캠리.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.도요타._.(C.ModelGroup.캠리._.Model.뉴 캠리.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,Golf MK6,853,X,SMALL/COMPACT,2070,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.골프._.Model.골프 6세대.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.골프._.Model.골프 6세대.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,Golf MK7,1411,X,SMALL/COMPACT,2247,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.골프._.Model.골프 7세대.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.골프._.Model.골프 7세대.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,NEW CC,819,X,MIDDLE,2352,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.CC._.Model.뉴 CC.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.CC._.Model.뉴 CC.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,New Tiguan,781,X,SUV/RV,2345,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.티구안._.Model.뉴 티구안.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.티구안._.Model.뉴 티구안.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,New Touareg,514,X,SUV/RV,5304,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.투아렉._.Model.뉴 투아렉.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.투아렉._.Model.뉴 투아렉.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volkswagen,The New Passat,576,X,MIDDLE,1736,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.파사트._.Model.더 뉴 파사트.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.폭스바겐._.(C.ModelGroup.파사트._.Model.더 뉴 파사트.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volvo,S60,378,X,MIDDLE,2293,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.볼보._.(C.ModelGroup.S60._.Model.S60.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.볼보._.(C.ModelGroup.S60._.Model.S60.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Volvo,XC90 2nd,707,O,SUV/RV,3171,Germany,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.볼보._.(C.ModelGroup.XC90._.Model.XC90 2세대.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.볼보._.(C.ModelGroup.XC90._.Model.XC90 2세대.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
